HVQ_039_3_000028	Khi dè xuát vięc nên nghièn ciru An Duong Virong và nuc Au Lac, chuúnng ta coi đăy lá mot dè tại khoa học bięt làp, môt văn dě do băn thàn nó càm ( đirgc tim hièu.
HVQ_039_3_000029	Tỉnh hình tu liu sãn cò khác, do dó phuong pháp nghièn cu cûng khác ván dè Hùng Vưong; s dī chúng ta nèu ra dè nghièn cúu song sonng vi ván dè Hùng Vương, là vi hai văn dē gǎn gūi nhau, cò lièn quan mát thiiést voi nhau.
HVQ_039_3_000030	Nay dǎt ván dè An Durong Vương la 1 trong 6 văn dě cúa ván děs HHùng Vương, chúng ta khòng chnt coi nhe ván dè An Durong Vương: nhung cihuưa di sáu ngày vào toàn bo văn dè dó, mà moi tim hièu, truùc hét, chú yéu là quan hě gia hai thi kỳ, dò là chúng ta dā rút hót dièn nghién cru, mà dó ciünng là chúng ta dă quán triet duroe thèm mot uãc phrong chăm cong tác dúng däinn: táp trung súc.
HVQ_039_3_000031	Biet durgc thời kỳ Hüng Vurong chuyèn sang thói kỳ An Duưong VWrong nhu thé nào, cüng tire là chun bi cổ so thuan loi nhát dè, mot ngày nháit ( dinh.
HVQ_039_3_000032	bát tay vào nghien cúru bàn thán thời kỳ An Duong Vương.
HVQ_039_3_000033	TÙ SAU HÔI NGHỊ TRÊN DÈN HÙNG Mót dièm nüa dā duge chúng ta x ly thich dáng, là, khi dinh danh sách nhing ván dè phài nghièn cúu, chúng ta khóng dè ra yèu cău phǎi nhát thiet vach rö nhūng sy kièn cǔa 2 0ou năm lịch sử, hay it ra phài xác dinh ràng có hay khòng có nhung cáu chuyěn kè có vě chàn that, nhu chuyěn An Tiém, chuyèn Lang Lièu, chuyěn Tièn Đồng và Ch Hòng T, học phài giài thich bâng sử vięc hop ly nhng sử thát lịch sử dá dugc thān thoai hoa, nhu chuyn Tràu Cau, chuyșn Thánh Gióng, chuyęn Son Tỉnh - Thuy Tỉnh.
HVQ_039_3_000034	Không dát, hay chtra dăt yěu càu di vào s kin chi li, khòng phài là chúng ta theo con durong mòn cǔa nhng nhà tiěn sù hue Đòng Tày, ti nay thưèng vi do tỉnh chăt nhüng tài lițu mà minh tiép càn (khòng phài là nhéng vān kięn mang tèn ngròi, tên dát, sử vięc, ngày tháng, thè ché, luát lé, mà lai thuòng có lién quan dén mt thi gian dài cúa cue sóng), nén thưèng quan tâm dén thăng trăm và tién trièn cúa vǎn hóa, trrc hět là văn hóa vát chát.
HVQ_039_3_000035	hon la dén bién diēn nhán quà cúa s vièe.
HVQ_039_3_000036	Khóng, khòng di vào sur viěc chi li, dày khòng phài tà chùng ta mác cái tăt phò bién trong gii s học cúa chung ta hièn nay.
HVQ_039_3_000037	- lat viét sù lè thuǒe vào tỉnh binh tài liçu: viét sú nhüng triěu dai xua thì dè trinh báy la lięt sử vięc, viét sù nhüng năm tháng dău tranh găn dáy thì de thièn vē suy diên và binh luán nhãng trào lwu. .. Không, dày, chúng ta hoàn toàn làm chū tỉnh hình: khòng theo gót nhüng nhà khǎo cổ hoe cò dièn chi bičt děn hięn vát và vǎn hóa, cūng không học dói nhãng nhà khão cò học « tân thi » dua dòi tim vét tich cúa bién có lịch sử trén di våt. .. Chúng ta tim hièu quá khr, phài truc ht tim biét moi s kięn câng nhu moi chi tiét cǔa cuc sóng dā qua, nhurng do tà dè, qua nhūng hièu biét chi li cu thè đò, hièu biét con ngưòi và xā hôi các thi đi xua nay.
HVQ_039_3_000038	Muc dich chù yěu cúa sů học là hiču biět con nguri và xã hoi, quy luát và quá trinh tién trièn cúa cuc sóng.
HVQ_039_3_000039	S học khóng suy luàn vò cǎn cú, nhung cüng khòng chay theo sử kięn lịch sử, dù lá háp dăn.
HVQ_039_3_000040	Song chúng ta cüng khóng chút coi nhe nhüng sy kięn lịch sửù, nhǎt là dói yi môt thời ký lịch sửư xã xăm nhu thèi ký Hùng Vưong.
HVQ_039_3_000041	Đối với mọi thứ ký như vậy, mọi việc tích của thời qua là quý giá, dù mong manh, và cũng càng mong manh càng quý giá.
HVQ_039_3_000042	Nhưng mọi việc tích chỉ có thì có đủ giá trị đó một khi đúng đôi chịu cùng nhau, bổ sung cho nhau, soi sáng nhau.
HVQ_039_3_000043	Trong cùng một thời đại, với ủy nhiệm và mục đích đó, chúng ta chứa trồng có nghiệm cứu những câu chuyện, truyền khẩu hay đã được ghi chép, về thời các Vua Hùng.
HVQ_039_3_000044	Yêu cầu có nghiệm sử kiện, không phải là để biết lịch sử chính xác hay ủy nghĩa lịch sử thiết thỉ của những câu chuyện đó, yếu cần là, từ lỗi lịch sử của những vật chất và tỉnh thành của thời kỳ đang nực.
HVQ_039_3_000045	B. Định dứt nên nhóm nghiên cứu với nhiệm vụ của tầng nhóm và vùng, tìm hiểu thời kỳ Hùng Vương.
HVQ_039_3_000046	8 HÀNG VƯƠNG DỰNG NƯỚC- (I1) Kết quả chưa nên chúng ta mong muốn, vị trí Viện Khảo cổ học tập trung lực lượng để chú yếu tiên hành nghiên cứu để tại này, các cổ quan bản, nếu có tiên hành công tác khảo cổ học và dù có đặc biệt quan tâm tham gia nghiên cứu này, vẫn còn những nhiệm vụ khác phải hoàn thành.
HVQ_039_3_000047	Song dùc liên quan đến quan tầm khuyến khích và đúc quan chúng hoan nghênh ưng b, bán thân lại được nhịp tỉnh khoa học và niềm hào dàn tộc thôi thúc, chúng ta đã làm dứt mệt khái luận công tác có thể nói là, có chát lung, dường như biết và nhắc thắc của chúng ta về thái ký Hùng Vương lên một bối cảnh có thể nói là dài.
HVQ_039_3_000048	Tr nhóm tự liệu, lặp sau, mà cùng việc tiên hành thu thập, sắp xếp nguồn liệu và tài liệu tham khảo một cách nhẵn nại, kiên trì, thám lăng, các nhóm khác tới nay đã hợp ròng hay hợp hợp trên độ 10 buổi, không kém hơn 10 buổi «chúng ta đã hợp chung để trao đổi về những điểm cổ bàn nét của tính văn điệu văn hóa khảo cổ tương ứng với thời kỳ Hùng Vương, cũng có thể nói là tầng giai cúng lam việc máy ngày, thật ra chúng ta đã cả năm nay liên tục hợp hi rủi, làm việc, lẽ tát nhiều không mỗi lần có mặt đồng dứt tất cả bản có một nhóm nay, nhưng từng nhóm từng bubi trao đổi ủy kiến sở nôi.
HVQ_039_3_000049	nghiệm túc, khói sầu, khói sầu dần, mà ròng, m ròng dần suy biết của chúng ta về vạn đề mà chúng ta cùng nghiên.
HVQ_039_3_000050	60 - 70 buổi làm việc: có thể coi như, để chuẩn bị cho cụ thể đạt mức khoa học này, chúng ta đã bắt đầu tiến hành hi nghị liên tục từ mỗi tháng tới.
HVQ_039_3_000051	Cá tháng, hay hôn nhau!
HVQ_039_3_000052	Và chúng ta không phải đâu làm việc trong những buổi họp đó: để dùge có những ủy kiên qua lại, bổ ích, mọi buổi họp ròng thảo luận đủ độ, để đưa báo cáo công phu, trình bày 1‑2, còn khi 2‑3 tiếng đồng hồ.
HVQ_039_3_000053	Mà chúng ta họp ròng ít ra nhé, sao buổi họp trên!
HVQ_039_3_000054	Trong sao máy chức báo cáo đó, tôi cũng có thể đánh giá là có hạng chất báo cáo có một giá trị khoa học rõ ràng.
HVQ_039_3_000055	Còn nặng buổi họp hẹp thì là gia tăng người chuyển môn hẹp và sầu, thuyết trình không dài, nhưng đi sầu vào bệ: sáu, tranh luận do đó cũng thừng khi sắc bén hơn, nếu không phải là gây gắt bón. .. Đề xúc tiến việc nghiên cứu của chúng ta,
HVQ_039_3_000056	Chúng ta đã tiếp tục khám quát và điều tra khảo cổ học, điều tra khoa học nhiều mặt khác, tìm tòi, thu thập, chính lý, giám định, định tính nhiều lỗi, làm nhiều việc khác nữa, đặt cơ sở cho việc nghiên cứu văn...
HVQ_039_3_000057	Chúng ta không khỏi những công tác khảo cổ học để xuất, cầm thí, không thì tri hoán, nhưng chúng ta đã tập trung vào người sở của, để, trong tỉnh hình...
HVQ_039_3_000058	Đặc biệt là chúng ta đã, trong nhiều tháng, lần đầu tiên tìm hiểu Tràng Khê, trò lại Đông Sơn m rồng và đi sáu Cổ Loa.
HVQ_039_3_000059	Kết quả đã được trình bày tại hội nghị (thông báo khai quát, nay đã thành lập hội hợp năm, khoảng tháng 9, tháng 1).
HVQ_039_3_000060	Sở trong quá trình đạt được hiện trưng, trong khi đoạn kết xây dựng m 6 Vi s t công tác tỉnh của những cổ quan khoa học và kỹ thuật trong n t c và nửa ngoài mà chúng ta bắt đầu.  
của chúng ta bắt đầu dựa hướng, chúng ta sẽ có khả năng a lhao hơn, chính xác hơn, timi hơn, nhưng di vạt và di tích khảo cổ học, khai thác đủ có biểu quả nhất bóng dáng của cửu song thu trúc còn để là trong hiện tại.
HVQ_039_3_000061	dày có thè nhan manh sử dóng góp, trong thời gian vira qu, cua Vièn Vat ly Hà Nội vá Phóng xét nghițm Cii Béc-lin; nay mai, chúng tacó hy vong duge Phòng xét nghièm C14 Lě-nin-grát sē trà loi môt só càu hōi.
HVQ_039_3_000062	Vón tu lièu khào cò học dā bât dǎu phong phú nhung báy nay tàn mác, de mt mát vá nhāt là khòng thuān tiěn cho vięc quan sát, dói chiéu, nay dă buc dèi duge tàp trung lai: kho hièn vát cůa Vièn Khảo cò học dā đuoc chuyèn sang Vǎn bảo tàng Lịch sửú, nháp váo kho bèn áy.
HVQ_039_3_000063	Chúng ta dă doi höi tir nay hièn vá phăi duge sáp xép nghièm túc hon, hò so lru tr phài duc láp dăy dù bèn hin vát, tát cà phài drge de dàng, mau chóng cung căp cho ngui nghièn cu kli cò yéu càu.
HVQ_039_3_000064	Chúng ta cūng dā dūt yèu cău voi tirng ngành có khà năng góp phān soi sáig thiri kỳ Hùng Vurong.
HVQ_039_3_000065	xin cung căp tich cuc nhät nhüng tài lièu và nhrng go uỷ. Ngánh cò sú dang ra sre tăp hop nhāng doąn vǎn cū sót lai ngày nay cén mang vang bóng thiri dyng nuore: chúng ta mong nay mai mói nguori có sãn diōi tay, vói nguyén băn và dugc chinh xác, toàn bó nhúng cán, nhüng chã, trng sách cǔ, khòng nhiču lâm, vǎn dúng lám cú lięu thánh vān cho các còng cinc tim hièu thèri kỳ này.
HVQ_039_3_000066	Vięe thu tháp thàn tich thān phă, di tich děn miéu th phng, dang drge ngành bào tòn bảo tàng và ngành thiu vièn lru trã chām sóe.
HVQ_039_3_000067	Nành văn nghệ dán gian dáng lē đă tiën hánh, nhán gió Tò năm nay, mt hi ngh cloa học so kět finh hình suu tàm và nghién cru truyčn thuyét, ca dao, hi a vè thi các Vua Hùng; chúng ta ůng h hi nghị dó, mong mau dre tǒ chire.
HVQ_039_3_000068	Cúng ta cüng nhán dưc hà hen tr các ngành dân tc học va ngòn ngǔ bc.
HVQ_039_3_000069	Gáo sử Lé Vǎn Hão, t mièn Năm muón tham gia vic nghién cru khoa hoe ny cùa chúng ta, cách dày it làu có gůi chúng ta mot bài phát bièn vè nhng qróng tim tòi trong dân tế học.
HVQ_039_3_000070	Nhūng uỷ kién dò due chúng ta dánh giá là răt ng: chưong trinh hoat dóng khoa học nhâm thc hięn nhüng hùng do, dā troe bát du tién hành nhưng phái chò t nay dén cui năm mi có nhūng két rà töng quát.
HVQ_039_3_000071	Những ngành địa học.
HVQ_039_3_000072	có sinh học, cổ sinh học, góp được phần nào về đất nước và con người thời xa, đúng ra là những bộ phận không ít của khảo cổ học, thì đang cúng khảo học tìm tới, nghiên cứu.
HVQ_039_3_000073	Kết quả hiện tại về con người thời Hùng Vương đã được trình bày chính trưng cục dăm khoa học này, đề nghị.
HVQ_039_3_000074	Những bản cóng ... ngành địa học mà có quan tâm đến khảo cổ học, có tham gia nghiên cứu tới Hùng Vương, đã nên lên một văn.
HVQ_039_3_000075	Một câu nhận xét, trao đổi kiến về địa học sẽ được tiến hành Viện Khảo cổ học ngày sau hội nghị này, ra cán bộ các ngành địa chất học và địa lý học, cùng cán bộ khảo cổ học.
HVQ_039_3_000076	10 HÙNG VƯƠNG DỰNG NƯỚC (HU) Đề những nguồn tài liệu thu thập nhiều loại khác nhau để tập hợp và dựa tàn dựng, chúng ta đã thành lập một nhóm tài liệu.
HVQ_039_3_000077	Nhiệm vụ đầu tiên của nhóm là xây tiền việc cung cấp dữ liệu cho từng nhóm và từng người, chúng ta để nghiên cứu cũu thuận lợi, cho tập thể được tổng hợp và hào quát toàn bộ văn đề lón ròng và đa dạng này.
HVQ_039_3_000078	Nhóm tài liệu này còn một nhiệm vụ thù hai bên nhiệm vụ kèm và cung cấp dữ liệu các lỗi, là nhiệm vụ kèm và cung cấp, đề tham khảo, đổi chỗ, mỗi công trình nghiên cứu về văn đề chúng ta đang nghiên cứu: nếu công trình đã đạt công bố hay chưa, công bố trong nước hay ngoài, hiện nay, trong năm ngoài …
HVQ_039_3_000079	Bản thảo về Hùng Vương thì, tới nay, kể cả trong nghiên, vì những lý lẽ mà chúng ta đã nên lên và đánh giá khi bắt tay vào nghiên cứu tài này, chỉ dự nghiên cứ với một mục đò nào đó.
HVQ_039_3_000080	Sở quan hệ lịch sử của dân cư nưới Văn Lang và Hoa Năm và Lào, quan hệ văn hóa, phong tục học, dân tộc học, khảo cổ học, với các vùng Động Năm, quan hệ chung tới ngôn ngữ với dàn cụ địa châu A và dân cư Thái Bình Dương… Khiên những văn đề liên quan đến các Vua Hùng thật sự đã được nghiên cứu ròng rã.
HVQ_039_3_000081	Cóng tác tu lięu này, vi hai nhim vu nói trèn, nhu thé, thàt là mènh mòng.
HVQ_039_3_000082	Trong khi dó, nhóm dugc láp chinh thirc có phàn muón màn, lai gāp nhāng khó khān lon nhiěu măt.
HVQ_039_3_000083	Cho nên ti nay công vièc tién hành còn chám chap, tác dựng thtre té chưa có là bao.
HVQ_039_3_000084	Dù sao, vi khă năng cóng hién vra dugc trinh bày, cóng tác này căn dugc dày manh, néu chúng ta muón, làn náy nghién cru thời kỳ Húng Vưong, dat nhüng két quà thàt sử khoa học.
HVQ_039_3_000085	Vi nhūng goi uỷ ly thú.
HVQ_039_3_000086	mà các ngành dā mang ti cho tàp thè chúng ta trong nhüng hi nghị dàu tièn vè ván dè Húng Vương, voi nbūng két quà barc dàu rǎt dáng phān khi mà s hop tác giãa các ngành dā mang tòi cho cóng cuc nghién cru khoa học cǔa chúng ta, vi vięc tàp hp tur lięu các loi tuy còn chǎp chüng nhrng cüng dā tò ra dày húa hen, chúng ta dã cháp nhán vüng chác phirong pháp nghién cưu khoa học tòng hp, tre cüng döng thời khāng đinh quyět tâm tiěn hánh công tác khoa học táp thè.
HVQ_039_3_000087	Mt năm qua, tuy khóng phǎi khòng còn tiép tuc trài qua nhièu con sóng gió, nhung chinh nhò gǎn güi nhau, làm vięc chung, nén phuưong chám đoàn két, hop tác trong nghièn cúu khoa học, uỷ chi xáy dưng dao dúc cúa ngưòi làm công tác khoa học, dròi ché đó xā hi chǔ nghía Vięt Năm chúng ta, uỷ chi xây dyng dǒi ngü cán bó vúng manh cho ngành, dā duoc tǎng cuòng và cúng có manh mē trong chúng ta Đièu khuyén khich chúng ta kièn trì di con đuòng dó, tc chóng chü nghīa cá nhán trong còng tác khoa học, chinh lá nhüng kět quà khoa học töt dep má chúng ta đt đuc trong mt thi gian ngăn, cò chát lưng vūrng vàng, có cóng hin vào s ngbip cách mang.
HVQ_039_3_000088	Xày dng dói ngü khoa he và xày dng phưong pháp hot dóng khoa học, cüng là mt māt hoat dòng khoa hoe.
HVQ_039_3_000089	Và hài lòng voi nhüng két quá thu darec, ve măt thành tru nghien cru khoa học cüng như vè măt trinh do durge năng ceo, tiěn dò dugc mà ròng, chúng ta càng thèm tin tuòng à duòng lói khoa hoe cua Hăng, tir nhüng phrong chàm hành đồng a thiét thge, táp trung, dirt dièm» den phuong hùng suy nghī « doc làp, tu chú, dóc dáo, sáng tao », dén nguyén ta, mà sử nghięp dng nròc dęp dē thu xua dang thu hút sử toàn tăm toán uỷ mghién cru khoa học cúa chúng ta ngày nay.
HVQ_039_3_000090	Nh sir hăng say sói nòi dó mót phàn, mà chúng ta và ngành la dang chuyèn bién theo huóng mong đori cúa Đăng, cǔa Bác Hō.
HVQ_039_3_000091	Và giờ phút nay, chúng ta lại cùng trưng này Bác Hồ.
HVQ_039_3_000092	Từ mọi con người chung của Bác dạy vì toàn dân, cũng này có người riêng của Bác dành cho chúng ta.
[[[HVQ_
HVQ_039_3_000093	Cău nói dăm dà cǔa Bác năm xra trèn Hěn Hùng gi dày li wang vong bèn tại chúng ta, mãi mãi vang vong trong lòng chúng ta: « Các Vua Hùng dã có công drng nuc.
HVQ_039_3_000094	Bác cháu ta phài cúng nhau gi láy nure ».
HVQ_039_3_000095	Chinh wòi tỉnh thàn dó mà chúng ta dã nghièn cru ván dè Húng Virong: cüng vi Einh thàn dó, chúng ta sau dày tién hánh bät c còng táe khoa hoe nào.
HVQ_039_3_000096	Chúng Ea đau xót cùng nhau nhò râng, chinh trong thời gian nó lyc phán dáu theo lhuong Bác chi cho mà chúng ta cò duge thành tu và cóng hién ngày nay, chúng ta vira dày dā mät Bác.
HVQ_039_3_000097	Song chúng ta cūng lai dòng thời nhó ràng, ngày arong nhéng ngày dau thuong dó, muón xúng dáng vi cóng on cúa Bác, muón dáp úng nhâng dièu mong muón cǔa Bác, chúng ta dă cúng nhau trán trong và nhit tỉnh học tàp Di chúc cúa Bác, cúng nhan dǎt quyét tà n, mãi māi, trong khoa hoe cūng nhr trong moi līnh vīe khác cǔa cuc sóng, di theo con dựng Bác dã chi cho.
HVQ_039_3_000098	I. KÉT QUÀ NGHIÊN CUU Nhéng con drng sáng, nhūng con duưng di lén, con dưng khoa học, mà chúng ta đang nội theo dè phuc vu s nghip cách mng cúa nhán dân, - trưc Bác, Mác dā day và.
HVQ_039_3_000099	gàn dáy, dén vi chúng ta, Thů trng Phm Văn Đòng có nhác nh, - chǎng bao gi là con dưng « dé vurong », tron tru, bng phâng, d dàng.
HVQ_039_3_000100	Chúng ta dā tháy dó, trong hon năm tri phãn dău gian khò vra qua.
HVQ_039_3_000101	Tôi xin không ở lại đây những ngày cũng tháng đã có lúc đến, và rồi đây chắc không phải khi bao giờ còn trở lại nào vì chúng ta, nhưng ngày nào về.
HVQ_039_3_000102	Hiểu lắm, cổ xát, xích mích, gì ra người này người khác, nhóm này nhóm khác, 12 HÙNG VƯƠNG DỰNG NƯỚC (HII) là đồng viên và, cực nhọc, nhưng hy sinh.  
[[[HVQ_039_
HVQ_039_3_000103	Nhung chúng ta vān tay năm tay di tich đưc cà, qua nhng nhǎn thưc chung, tàm tr chung, chi hưng chung mà trên dày tói vra trinh báy.
HVQ_039_3_000104	Mt trong nhūng yén tó thuan li nhát giúp chúng ta ngày càng gǎn güii nhau, bǎt dàu gǎn bó vói nhau, là sir thành cóng chung.
HVQ_039_3_000105	dù mi & burc dàu, trong sr nghip chung.
HVQ_039_3_000106	Ta có thè dánh giá nhu thé.
HVQ_039_3_000107	Và dáy khóng phǎi là nhâm xét cůa riéng tôi.
HVQ_039_3_000108	Các nhóm děu dă phán khồi nhàn dinh nhr vây.
HVQ_039_3_000109	D sinh hot ca tng nhóm nghièn cu dê chuàn bi bưc vào cuóc toa dàm khoa học này - cüng là Hǒi nghị làn thú 3 nghién ciru thi kỳ Húng Vrong cüa chúng ta -, tòi đue dip tháy cáe nhóm děu, mt mět, hét stre vmi mng trưe nhūng kět quă khoa học dã thu dưc, mat khác, li cüng nhn thre đue dày dǔ râng cón phǎi dày còng lám nãa mi roi due ánh sáng thǎt có thè goi là sáng vào nhãng thě kỳ xã xưa náy.
HVQ_039_3_000110	Chúng ta, thát ra, khóng phāi chò děm hóm nay mi tháy dưgc là khóng thè khác: m dàn cuc hành trinh này, cui năm 1967 dàu năm 1968, chúng la dă dir kién râng con diròng chúng ta di dày kho khān, - phǎi nhàn nai, phǎi kièn tri, phǎi tién bưc lán dài.
HVQ_039_3_000111	Chúng ta đã xác định, cơ hội nghị luận, rằng, đối với văn đề rộng lên này, «cần 10, 15».
HVQ_039_3_000112	20 năm nữa, tôi mong thảo sư thầy sáng dải văn đề.
HVQ_039_3_000113	Cho nên, một cụ thể của dám khoa học này chuẩn bị tổng kết, bày so kết, cuối năm nay, công trình nghiên cứu về thời kỳ Hùng Vương trong 3 năm 1968 - 1970, chúng ta không lại làn lạ khi thấy còn nhiều cán bộ đưa ra mà chưa có trả lời.
HVQ_039_3_000114	Chúng ta nên lại lăm lại, trái ly, vì đã thông nhạt dùu ủy ký với nhau về nhiều điểm như thế, - như hội nghị sắp đưa nghệ trình bày trong năm buổi tới. A. Một bản khởi chung, nay đã có hướng trào lẻ ri, là niên đại của thời kỳ Hùng Vương.
HVQ_039_3_000115	Đây là một trong những văn đề mà chót, có lị là văn đề mẫu chốt nhạt khi chúng ta đặt văn đề lại thời kỳ Hùng Vương làm đề tài.
HVQ_039_3_000116	Chính vì bề dày giải quyết đồc văn đề này, xác định độ rẻ bàng, cử liệu khảo cở học căng tù khoảng cách dày 4.000 năm cho đến thì tiếp xúc với văn hóa phương Bắc, đã phát sinh.
HVQ_039_3_000117	Để rồi phát triển lên một trình độ cao, mệt nên văn hòa bàn địa, độc - mà chúng ta đã không định dở răng: thời kỳ Hùng Vương là một thời kỳ có thật trong lịch sử; như vậy, để tài Hùng Vương đang nợ có thế tiến hành nghiên cứu khoa học được.
HVQ_039_3_000118	Nay chúng ta đã tin rằng mệt bốc rồi, văn đề niên đại không còn gì mà tầm quan trọng, tuyết đời nữa; nhiều văn đề máu chốt khác đã đưa ra: đặt nưóc thì ra sao?
HVQ_039_3_000119	Còn người thời đó ra sao?
HVQ_039_3_000120	Kì bì ti thói đó ra sao?
HVQ_039_3_000121	Đi sao vật chát và tỉnh thản thói đó ra sao?
HVQ_039_3_000122	Xã hội thì ra sao?
HVQ_039_3_000123	Những vấn đề nào nên đi vào vị trí hàng đầu: văn căn hiện tại kỳ Hùng Vương đã phát sinh lúc nào, chẳng dứt lũe nào, và gì ra hải mẻ đó, đã phát triển qua những bối như thế nào?
HVQ_039_3_000124	Hãy nói đúng bản: mình, có biết rồi hơn.
HVQ_039_3_000125	Vì, khóng giải đáp biên điện.
HVQ_039_3_000126	Et thì như khi của An Dương Vương.
HVQ_039_3_000127	Còn phải bàn cãi năm nào thì An Dương Vương làm chủ nơi Văn Lang ca; song đã có thì nói cháe chán răng năm đó thụ khoàn cuối thế kỳ thứ 3 trc Cóng nguyền.
HVQ_039_3_000128	Thật ra, đi sâu vào đề năm đâu mà cách thắt chính xác thời kỳ Hùng Vương đã chăm đỡ ra sao, lúc nào, đâu còn là mạt văn đề tôn ti lớn.
HVQ_039_3_000129	Chính vì thế cho chúng ta quan niệm ràng nghiên cứu thời kỳ An Dương Vương, hiện nay đây, chưa nên rải súc đi sâu vào nghiên cứu bàn thảo thời kỳ này, mà chỉ chúng trượt tập trung tim Hiểu quan hề cảm bô kheng khít của thời kỳ này vì thói kỳ Hùng Vương, chủ yếu để biết thế kỳ Hùng Vương đã chăm dứt ra sao và để biết cục sông thì Hùng Vương sau đó biến diễn ra.
