HVQ_039_3_000020	Đi sóng vạt chát và tỉnh thản (cứe sóng hàng ngày, phong tế tập quán, nghệ thuật, tin ngưỡng).
HVQ_039_3_000021	nhàu sinh quan); 5.
HVQ_039_3_000022	Xã hội (tổ chức nào cấp, tỉnh chát): 6.
HVQ_039_3_000023	Thị kỳ An Dương Vương và quan hệ với thị kỳ Hùng Vương.
HVQ_039_3_000024	Đó không phải là một danh sách lò gì, suy ra tỷ lệ trí đơn thuận.
HVQ_039_3_000025	Nội bộ văn đề đã kể ra là những điểm nên đúng biết và có thế biết đúng trong tỉnh hình tự liệu sàn có và tỉnh hình nhân thúc hiện nay của chúng ta.
HVQ_039_3_000026	Vì đối với văn đề khoa học đề ra nghiên cứu, muốn đi đến kết quả, không thì sẽ xuất phát từ mong muốn chủ cầu, mà còn phải nhận xét tình hình hiện biết vì văn đề mà quyết định.
HVQ_039_3_000027	Vì danh sách đề ra như trên, có điểm quan trọng này chưa đủ giải quyết rối ràng, nay đủ ngẫu, là: chúng ta đã định đoạt một cách thích: thể hiện trong nghiên cứu văn đề An Dương Vương nhiều thế nào cho thích hợp.
HVQ_039_3_000028	Khi đề xuất việc nên nghiên cứu An Dương Vương và núc Au Lạc, chúng ta coi đây là một đề tại khoa học biết lập, một văn đề do băn khoăn nó cảm (đi tìm hiểu.
HVQ_039_3_000029	Tình hình tự liệu sàn có khác, do đó phương pháp nghiên cứu cũng khác với đề Hùng Vương; vì vậy chúng ta nên ra đề nghiên cứu cũ song song với đề Hùng Vương, là vì hai văn đề cảm gợi nhau, có liên quan mật thiết với nhau.
HVQ_039_3_000030	Nay đặt văn đề An Dương Vương là 1 trong 6 văn đề của văn đề Hùng Vương, chúng ta không nên coi nhẹ văn đề An Dương Vương: nhưng chưa đi sáu ngày vào toàn bộ văn đề đó, mà mới tìm hiểu, trước hết, chú ý là quan hệ gia hai thị kỳ, do là chúng ta đã rút hót điện nghiên cứu, mà đó cũng là chúng ta đã quan trị dược thèm một uấc phong chăm công tác đúng đắn: tập trung sức.
HVQ_039_3_000031	Biết đúng thời kỳ Hùng Vương chuyển sang thời kỳ An Dương Vương như thế nào, vì thế là chưa bị cổ sở thuận lợi nhất, một ngày nào đó (định).
HVQ_039_3_000032	Bắt tay vào nghiên cứu bàn thảo thời kỳ An Dương Vương.
HVQ_039_3_000033	Từ sau hội nghị trên đền Hùng, chúng ta đã đi đến việc sắp xếp danh sách các vị vua để nghiên cứu, chúng ta khó mà ra được câu hỏi phải thiết lập những sự kiện lịch sử, hay là phải xác định rằng có hay không những câu chuyện chuyển như chuyển An Tiêm, chuyển Lang Liêu, chuyển Tiên Đồng và Ch Hồng T, học phải giải thích bàng sử việc hợp lý nhưng sử thảo lịch sử đã được thảo luận, như chuyện Tràu Cầu, chuyện Thánh Gióng, chuyện Sơn Tỉnh - Thủy Tỉnh.
HVQ_039_3_000034	Không được, hay chợt đặt yêu cầu đi vào sách ký chi li, không phải là chúng ta theo con đường mòn của những nhà tiên sinh ở Đông Tày, thì nay thừa vi do tỉnh chặt như tài liệu mà mình tiếp cận (không phải là những văn kiện mang tên ngòi, tên đất, sử việc, ngày tháng, thế chế, luật lệ, mà lại thừa có liên quan đến mối thời gian dài của cửu sông), nên thừa quan tâm đến thăng trầm và tiến triển của văn hóa, tức là văn hóa vất vả.
HVQ_039_3_000035	Hơn là để biên dịch những quan niệm của sự việc.
HVQ_039_3_000036	Không, không đi vào sự việc chi li, vì không phải là chúng ta mới tạo ra những tật phụ biến trong giáo học của chúng ta hiện nay.
HVQ_039_3_000037	- Lật viết sách lệ thuở vào tỉnh Bình Tài lịch sử: viết sách như trừu đại xuá thì đề trình bày là liệt sử việc, viết sách như năm tháng đấu tranh gắn dây thì để thiên vị suy diễn và bình luận nhằng trào luồng. Không, dẫu, chúng ta hoàn toàn làm chủ tỉnh hình: không theo gót như nhà khảo cổ học để điên chi biệt đến hiện vật và văn hóa, cũng không học dở nhằng nhà khảo học «tân thí» để dò tìm vết tích của biến cố có lịch sử trên đất. Chúng ta tìm hiểu quá khứ, phải trúc học tìm biết mọi sự kiện như mọi chi tiết của cục sóng đã qua, như như đó, qua những hiểu biết chi li cụ thể, hiểu biết con người và xã hội các thế đi.
HVQ_039_3_000038	Mục đích của sách học là giúp biết con người và xã hội, quy luật và quá trình tiến triển của cục sóng.
HVQ_039_3_000039	Sách học không suy lầm vô căn cứ, nhưng không chạy theo sử kiện lịch sử, dù là hạ áp dần.
HVQ_039_3_000040	Sống chúng ta cũng không khó chút coi như những sự kiện lịch sử, nhất là đời một thời kỳ lịch sử xã hội như thời kỳ Hùng Vương.
HVQ_039_3_000041	Đối với mỗi thí nghiệm như vậy, mọi vật tích của thời qua là quý giá, dù mong manh, và càng mong manh càng quý giá.
HVQ_039_3_000042	Nhưng mọi vật tích chỉ có giá trị đó một khi đủ độ chịu cùng nhau, bổ sung cho nhau, soi sáng nhau.
HVQ_039_3_000043	Trong cùng hành trình, với ủy nhiệm và mục đích đó, chúng ta chủ trương có nghiệm cứu những câu chuyện, truyền khẩu hay để dựa ghi chép, về thời các Vua Hùng.
HVQ_039_3_000044	Yêu cầu có nghiệm cựu sử kiện, không phải là để biết lịch sử chuẩn xác hay ủy nghĩa lịch sử thiết thỉe của những câu chuyện đó, yếu cần là, từ lại lịch sử của những vật chất và tỉnh thành của thời kỳ đang nực.
HVQ_039_3_000045	B. Đinh Dũng nên nhóm nghiên cứu với nhịp vụ của tùng nhóm và vận tim hữu thời kỳ Hùng Vương.
HVQ_039_3_000046	8 HÀNG VƯƠNG DỰNG NƯỚC- (I1) Kết quả chưa nắm chúng ta mong muốn, vị trí Viện Khảo cổ học tập trung lực lượng để chú ý tiền hành nghiêm cứu tại đây, các cổ quan bản, «điều có tiên hành công tác khảo cổ học và dù có đặc biệt quan tâm tham gia nghiêm cứu vụ này, vẫn còn những nhiệm vụ khác phải hoàn thành.
HVQ_039_3_000047	Sở đúng liên độ quân tầm khuyết kích và đúc quan chúng hoàn nghênh ưng b, bản thân lại được nhịp tỉnh khoa học và niệm t hào dàn tộc thôi thúc, chúng ta đã làm dứt mệt khái luồng công tác có thể nói là là lên, có chát lung, đương s hiếu biết và
HVQ_039_3_000048	Trưởng nhóm tư liệu, lần sau, mà còn việc tiến hành thu thập, sắp xếp nguồn liệu và tài liệu tham khảo một cách nhanh nại, kiên trì, thám lăng, các nhóm khác tới nay đã hợp ròng hay hợp hẹp trên độ 10 buổi, không kém hơn 10 buổi «chúng ta đã hợp chung để trao đổi về các điểm cổ bản nét của tính văn đề văn hóa khi có tương ứng với kỳ Hùng Vương, cũng có thể nói là tùng giai cúng làm việc mỗi ngày, thật ra chúng ta đã cả năm nay liên tục họp hội rủi, làm việc, lẽ tát nhiên không mỗi lần có mặt đồng đủ tát cả ca bản có một nhóm này, nhưng từng nhóm từng bubi trao đổi ủy kiên sao nôi.
HVQ_039_3_000049	nghiêm túc, khó chịu, khó sao dần, mà rõ, mà rõ dặn sao hiếu biết của chúng ta về vạn đề mà chúng ta cùng nghiệp cũ.
HVQ_039_3_000050	60 - 70 bước làm việc: có thể coi như, để chuẩn bị cho cuộc thảo luận khoa học này, chúng ta đã bắt đầu tiến hành hội nghị liên tục.
HVQ_039_3_000051	Cá tháng, hay hôn nhau!
HVQ_039_3_000052	Và chúng ta không phải đâu làm việc trong những buổi họp đó: để dùge có những ủy kiện qua lại, bỏ ích, mỗi buổi họp ròng thảo luận đủ mức hay nêu báo cáo công phu, trình bày 1‑2, còn khi 2‑3 tiếng đồng hồ.
HVQ_039_3_000053	Mà chúng ta họp ròng ít ra nhé, sao buổi họp nói trên!
HVQ_039_3_000054	Trong sao máy chức báo cáo đó, tôi cũng có thể đánh giá là có hạng chỉ báo cáo có một giá trị khoa học rõ ràng.
HVQ_039_3_000055	Còn nặng buổi họp hẹp thì là gia những người chuyển môn hẹp và sầu, thuyết trình không dài, nhưng đi sầu vào bè: sáu, tranh luận do đó cùng thùng khi sắc bén hơn, nếu không phải là gây gắt bón… Đề xúc tiến việc nghiên cứu của chúng ta, chúng ta cũng không phải chối hội bàn, và chuẩn bị họp bán.
HVQ_039_3_000056	Chúng ta đã tiếp tục khai quát và điều tra khảo cổ học, điều tra khoa học nhiều mặt khác, tìm tòi, thu thập, chỉnh lý, giảm một định liệu nhiều lỗi, làm nhiều việc khác nữa, đặt cơ sở cho việc nghiên cứu văn đề Hùng Vương, không chỉ trong khuôn khổ 3 năm 1968‑197…
HVQ_039_3_000057	… và lâu dài hơn nữa sau. Chúng ta không khác gì những công tác khảo cổ học để xuất, cầm thí, không thè tri hoán, nhưng chúng ta đã tập trung vào người sở của, để, trong tỉnh hình quan sử và kinh tế khán trương về qua, vẫn tiến hành khai quật vé thăm dò nền địa chỉ có liên quan đến thời kỳ Hùng Vương.
HVQ_039_3_000058	Đặc biệt là chúng ta đã, trong nhiều tháng, lăn đàu tìm hiểu Tràng Kênh, trọ lại Đông Sơn m rồng và đi sáu Cổ Loa.
HVQ_039_3_000059	Kết quả đã được trình bày tại hội nghị (thông báo khai quật, nay đã thành lập hội họp hàng năm, khoảng tháng 9, tháng 1).
HVQ_039_3_000060	Sơn trong quá trình đạt được hiện trưng, trong khi đó đoạn kết xây dựng m 6 Vi s t công tác tỉnh của những cổ quan khoa học và kỹ thuật trong n t c và nửa ngoài mà chúng ta bắt đầu dựa hướng, chúng ta sẽ có khả năng làm hơn, chính xác hơn, timi hơn, nhằm di vạt và di tích khảo cổ học, khai thác được các bìu.
HVQ_039_3_000061	Đây có thể nhận mạnh sử dụng đóng góp, trong thời gian vĩnh cửu, của Viện Vật Lý Hà Nội và Phòng xét nghiệm CII Berlin; nay, chúng tôi hy vọng được Phòng xét nghiệm C14 Lê-nin-Grant trả lời một số câu hỏi.
HVQ_039_3_000062	Vốn từ liệu khảo cổ học đã được dày dặn phong phú nhưng bây giờ tàn mác, để một mặt và nhất là khó thuận tiện cho việc quan sát, đo chiếu, nay đã được đưa tập trung lại: kho hiện vật của Viện Khảo cổ học đã được chuyển sang Bảo tàng Lịch sử Việt Nam, nằm ở kho bên ấy.
HVQ_039_3_000063	Chúng ta đã đôi hồi trình nay hiện và phải đưa sắp xếp nghiêm túc hơn, để sao cho trừ pháp đúc lại dù bên hiện, tất cả các phần đều để dãng, mau chóng cung cấp cho người nghiên cứu các liệu cơ yếu cầu.
HVQ_039_3_000064	Chúng ta cùng nhau duyệt yêu cầu vào trong ngành có khả năng góp phần sáng suốt thời kỳ Hùng Vương.
HVQ_039_3_000065	Xin cùng cập nhật cụ thể nhất tài liệu và nguồn gốc ủy. Năm có sự đang ra sắp tập hợp những đoàn văn cũ sợ lại ngày hôm nay còn mang vang bóng thời đại: chúng ta mong năm mai mới người có sẵn đôi tay, với nguyên bản và đúng chính xác, toàn bộ nặng cân, nhúng chạ, trưng sách cũ, không nhịc lâm, văn đúng lâm cửu thánh văn cho các công cụ tìm hiệu thời kỳ này.
HVQ_039_3_000066	Việc thu thập tài liệu, tàn tích, địa điểm, đang được ngành bảo tồn bảo tàng và ngành thu viện lưu trữ chăm sóc.
HVQ_039_3_000067	Nghiên cứu văn nghệ dân gian dạng lệ đã tiên hành, như gió Tô năm nay, một hội nghị khoa học sơ kết về hình suối tầm và nghiên cứu truyện thuyết, ca dao, hĩa về các Vua Hùng; chúng ta đang hi vọng điều, mong mau đưa tới chia sẻ.
HVQ_039_3_000068	Chúng ta cũng nhìn được hành trình các ngành dân tộc học và ngôn ngữ học.
HVQ_039_3_000069	Giao sử Lê Văn Hảo, tôi muốn tham gia vị nghiên cứu khoa học của chúng ta, cách đây ít lâu có đưa chúng ta một bài phát biểu về những vấn đề tìm tòi trong dân tộc học.
HVQ_039_3_000070	Những ủy viên đo chúng ta đánh giá là rất tốt: chương trình hoạt động khoa học nhằm thảo luận hiện năng hùng đạo, đã trôi bạt dự tiến hành nhưng phía chỗ này.
HVQ_039_3_000071	Những ngành địa học.
HVQ_039_3_000072	Có sinh học, cận nhận học, góp phần vào việc nghiên cứu về đất nước và con người thời xa, đúng ra là những bộ phận không ít của khảo cổ học, thì đang cùng học tìm tòi, nghiên cứu.
HVQ_039_3_000073	Kết quả hiện tại về con người thời Hùng Vương đã được trình bày chính trưng cục trong khoa học này, để hi vọng nhận xét, trao đổi ủy kiến.
HVQ_039_3_000074	Những bản đồ ngành địa học mà có quan tâm đến khảo cổ học, có tham gia nguyên cứu Hùng Vương, đã để lại một văn đề đặc biệt.
HVQ_039_3_000075	Một cuộc nhận xét, trao đổi kiến về địa học sẽ được tiến hành Viện Khảo cổ học ngày sau hi vọng này, ra cán bộ các ngành địa chất học và địa lý học, cùng cán bộ khảo cổ học.
HVQ_039_3_000076	10 HÙNG VƯƠNG DỰNG NƯỚC (HU) Đề những nguồn tài liệu thu thập nhiều loại khác nhau để được tập hợp và dựa tàn dựng, chúng ta đã thành lập một nhóm tài liệu.
HVQ_039_3_000077	Những vụ đầu tiên của nhóm là xây tiền việc cung cấp dữ liệu cho từng nhóm và từng người, chúng ta để nghiên cứu cử rủi tràn lối, cho tập thể chúng ta được bền tòng hợp và hào quát toàn bộ văn đề lớn ròng và đa dạng này.
HVQ_039_3_000078	Nhóm tài liệu này còn một những vụ thù hai bên, những vụ kẻ và cung cấp số liệu các lỗi, là những vụ kẻ và cung cấp, để tham khảo, đối chứng, mỗi công trình nghiên cứu về vấn đề chúng ta đang nghiên cứu: nhưng công trình đã đạt công bố hay chưa công bố trong nước hay ngoài, hiện nay, trong năm ngoài … bằng một tiếng.
HVQ_039_3_000079	Bản thân văn đề Hùng Vương thì, tới nay, kể cả trong nghiên, vì những lý lẽ mà chúng ta đã nêu lên và đánh giá tại bắt tay vào nghiên cứu đề tài này, chỉ dự nghiên cứu với một mối đối nào đó.
HVQ_039_3_000080	Sở quan hệ lịch sử của dân cư nước Văn Lang, Việt Nam và Lào, quan hệ văn hóa, phong trào học, dân tộc học, khảo cổ học, với các vùng Động Năm …, quan hệ chung tới ngón … với dàn cụ địa châu … và dán … Thái Bình Dương … khiên những văn đề liên quan đến các Vua Hùng … đã đạt nghiên cứu ròng rãi.
HVQ_039_3_000081	Công tác tư liệu này, vì hải nhầm vụ nói trình, như thế, thật là mình mong.
HVQ_039_3_000082	Trong khi đó, nhóm đang lắp chỉnh thực có phần muốn màn, lại gập nặng khó khăn lộn nhiều mắt.
HVQ_039_3_000083	Cho nên thì nay công việc tiến hành còn chậm chạp, tác dựng thế này chưa có là bao.
HVQ_039_3_000084	Dù sao, vì khả năng công hiện ra được trình bày, công tác này căn cứ đầy mạnh, nếu chúng ta muốn, lần này nghiên cứu thời kỳ Hùng Vương, đặt nền kết quả thật sử khoa học.
HVQ_039_3_000085	Vì những gói ủy lý thú.
HVQ_039_3_000086	mà các ngành đã mang tới cho tập thể chúng ta trong những nghị quyết đầu tiên về vấn đề Hùng Vương, với một kết quả rất đa dạng phần khi mà sự hợp tác giữa các ngành đã mang tới cho cộng đồng nghiên cứu khoa học của chúng ta, vì tập hợp lực tuy còn chập chững nhưng đang dần ra dải hứa hẹn, chúng ta đã chấp nhận và chọn phương pháp nghiên cứu khoa học tổng hợp, trong cùng thời gian định quyết tâm tiến hành công tác khoa học tập thể.
HVQ_039_3_000087	Mặt năm qua, tuy khó, vẫn phải không còn tiếp tục trôi qua nhiều con sóng gió, nhưng chính nó gắn gũi nhau, làm việc chung, nên phong cách đoàn kết, hợp tác trong nghiên cứu khoa học, ủy ban xây dựng đạo đức của người làm công tác khoa học, đồng thời đó là hiện thực Việt Nam chúng ta, ủy ban xây dựng đội ngũ cán bộ vững mạnh cho ngành, đã được tăng cường và cũng có mạnh mẽ trong chúng ta. Điều kiện kích chúng ta kiên trì đi con đường đó, từ chúng củ nghĩa cá nhân trong công tác khoa học, chính là nền tảng của khoa học để đáp chúng ta đạt được trong môi trường gian nan, có chất lượng vàng, có cùng hướng vào sự nghiệp cách mạng.
HVQ_039_3_000088	Xây dựng nền khoa học và xây dựng phương pháp học đồng khoa học, cũng là một mặt hoạt động khoa học.
HVQ_039_3_000089	Và hài lòng với những kết quả thu được, về mặt thành tựu nghiên cứu khoa học cũng như về mặt trình độ và năng lực, tiến độ đạt mà ròng, chúng ta càng thèm tin tưởng vào đường lối khoa học của Hồng, thì những phương châm hành động đồng thời thiết thảo, tập trung, điều đệm đến phương hướng suy nghĩ «độc lập, tự chủ, đạo đức, sáng tạo», dẫn nguồn ta, mà sử nghiệm trong nỗ lực đáp đền thu xuân dâng thu hút sự toàn diện ủy nhiệm nghiên cứu khoa học của chúng ta ngày nay.
HVQ_039_3_000090	Những người hăng say, một phần, mà chúng ta và ngành đang chuyển biến theo hướng mong đợi của Đảng, của Bác Hồ.
HVQ_039_3_000091	Và giờ phút nay, chúng ta lại cùng trưng bày Bác Hồ.
HVQ_039_3_000092	Từ mối cộng đồng chung của Bác đối với toàn dân, chúng tôi cùng một lời của Bác dạy cho chúng ta.
HVQ_039_3_000093	Câu nói của Bác năm xưa truyền Hùng gì để lại vong bền tại chúng ta, mãi mãi vang vọng trong lòng chúng ta: « Các Vua Hùng đã có công dựng nước.
HVQ_039_3_000094	Bác chúng ta phải cùng nhau giữ lại nước ».
HVQ_039_3_000095	Chúng tôi tinh thần đó mà chúng ta đã nghĩ ra và đề Hùng Vương: cũng vì một tinh thần đó, chúng ta sau đây tiến hành bất cứ công việc nào.
HVQ_039_3_000096	Chúng ta đau xót cùng nhau nở rạng, trong thời gian nó lây phán đầu theo lời Bác chỉ cho mà chúng ta có đủ đạt tự và công hiện ngày nay, chúng ta vì đầy đã mặt Bác.
HVQ_039_3_000097	Sau chúng ta cùng lại dòng thời nở rạng, ngày rạng nắng ngày đầu thương đó, muốn xứng đáng vì công ơn của Bác, muốn đáp ứng những điều mong muốn của Bác, chúng ta đã cùng nhau tràn trong và nhị tỉnh học tập đi chúc của Bác, cùng nhân đạt quyết tạ n, mãi mãi, trong khóa học cùng như trong mỗi lĩnh việc khác của cực sóng, đi theo con đứng Bác đã chỉ cho.
HVQ_039_3_000098	I. KẾT QUẢ NGHIÊN CỨU
Những con người sáng, những con dường đi lén, công dụng khoa học, mà chúng ta đang nỗ lực theo đề phục vụ xã hội, cách mạng của nhân dân, - trích Bác, Mác và Đảng.
HVQ_039_3_000099	Cần dạy, để vì chúng ta, Thủ trưởng Phạm Văn Đòng có nhận, - chẳng bao giờ là con đừng « đê vũ trùng », trong trụ, bằng phẳng, đáng.
HVQ_039_3_000100	Chúng ta đã thấy được, trong hòn năm trị phán đầu gian khó vượt qua.
HVQ_039_3_000101	Tôi xin nói lại ngày hôm nay, đã có lúc đen, và rồi đây chắc không phải là khó gì, còn trở lại nào vì chúng ta, nhưng ngày nào về.
HVQ_039_3_000102	Hiểu lầm, cổ xưa, xích mích, gì ra người này người khác, nhóm này, nhóm khác, 12 HÙNG VƯƠNG DỰNG NƯỚC (HII) là đồng Việt và, cực nhọc, nhưng hy sinh.
HVQ_039_3_000103	Nhưng chúng ta vẫn tay năm tay đi tích được cả, qua nhưng nhận thức chung, tầm tr chung, chí hưng chung mà trên đây tôi ra trình bày.
HVQ_039_3_000104	Mặt trong những năm tới thuận lợi giúp chúng ta ngày càng gắn kết nhau, bắt đầu gắn bó với nhau, là sự thành công chung.
HVQ_039_3_000105	Dù mình và các bạn, trong sự nghiêm chung.
HVQ_039_3_000106	Ta có thể đánh giá như thế.
HVQ_039_3_000107	Và đây không phải là nhận xét của riêng tôi.
HVQ_039_3_000108	Các nhóm đề ra phương hướng như vậy.
HVQ_039_3_000109	Đ sinh học cá từng nhóm nghiên cứ để chuẩn bị vào cuộc toà đàm khoa học này - cũng là Hội nghị lần thứ 3 nguyên cứ thị kỳ Hùng Vương của chúng ta -, tôi được đi thấy cái nhóm đều, một mệt, hết sợ sợ vì mình trước những kết qua khoa học đã được, mặt khác, lì cũng nhận thế được đây đủ rằng còn phải đây công làm lại mì rồi được ánh sáng thật có thế gọi là sáng vào những thế kỳ xã xưa này.
HVQ_039_3_000110	Chúng ta, thật ra, không phải chỉ hôm nay mới thấy đủ là khó mà khác: cứ năm 1967 đến năm 1968, chúng ta đã đi kiên răng trên con đường dài, khó khăn, - phải nhẫn nại, phải kiên trì, phải tiến bước lên dài.
HVQ_039_3_000111	Chúng ta đã xác định, cơ hội nghị luận, rằng, đối vi phạm đề rộng này, « cần 10, 15.
HVQ_039_3_000112	20 năm nữa, tôi mong thảo sư thầy sáng dẻo vấn đề ».
HVQ_039_3_000113	Cho nên, mình có tạo đam khoa học này chuẩn bị bị tổng kết, bây số kết, cuối năm nay, công tả nghiên của thời kỳ Hùng Vương trong 3 năm 1968 - 1970, chúng ta không lại làn là khi thấy còn nhiều cán bộ đủ đặt ra mà chưa có trà lí.
HVQ_039_3_000114	Chúng ta nên lấy làm là, trái lời, vì đã thông nhận được ủy quyền với nhau về nhiều điểm như thế, - như hiện nghị được nghệ trình bày trong những buổi tôi. A. Một bản khởi chung, nay đã có hưởng trại lễ, là năm dài cả thời kỳ Hùng Vương.
HVQ_039_3_000115	Đây là một trong những văn bản đề mẫu chót, có lẽ là văn đề mẫu chót nhát khi chúng ta đặt văn đề lại thời kỳ Hùng Vương làm đề tài nghiên cứu khoa học.
HVQ_039_3_000116	Chính vì bước đầu giải quyết vấn đề này, xác định được bằng các liệu khảo cổ học, cách đây 4.000 năm, khi đến thì tiếp xúc với văn hóa phương Bắc, đã phát sinh.
HVQ_039_3_000117	Để rồi phát triển lên một trình độ cao, một nền văn hoá bản địa, độc đáo, - mà chúng ta đã không định đoán rằng: thời kỳ Hùng Vương là một thời kỳ có thật trong lịch sử; như vậy, từ đây tài Hùng Vương đang nở rộ, có thể tiến hành nghiên cứu khoa học đa dạng.
HVQ_039_3_000118	Nay chúng ta đã tin rằng, vấn đề này đang còn rất quan trọng, nhưng còn gì mà tầm quan trọng tuyệt đối nữa; nhiều vấn đề mà ... đạt như thế thì sao?
HVQ_039_3_000119	Con người thời đó ra sao?
HVQ_039_3_000120	Kinh tế thời đó ra sao?
HVQ_039_3_000121	Đi sao vật chất và tinh thần đó ra sao?
HVQ_039_3_000122	Xã hội thì sao?
HVQ_039_3_000123	Những vị đền nào đã đi văn gì mà vị hạng đầu: Vạn cần hiện thì kỳ Hùng Vương đã phát sinh lúc nào, chấm dứt như nào, và gì ra hai mươi đó, đã phát triển qua những bước như thế nào?
HVQ_039_3_000124	Hãy nói đúng bản: mình, có biết rồi.
HVQ_039_3_000125	Vì, không gì dập biên điện.
HVQ_039_3_000126	ET? thùng khi của An Đurong Vương.
HVQ_039_3_000127	Còn phải bàn cãi năm nào thì An Đurong Vương làm chủ nrc Văn Lang ca; nhưng đã có thì nói cháe chán răng năm đó thụ khoàn cuối thế kỳ thứ 3 trc Cổ nguyền.
HVQ_039_3_000128	Thật ra, đi sao vào đề năm được mấy cách thắt chính xác thời kỳ Hùng Vương đã chấm dứt ra sao, lúc nào, đó còn là mấy văn đề tôn ti lớn.
HVQ_039_3_000129	Chính vì thế cho nên chúng ta quan niệm rằng nghiên cứu thời kỳ An Dương Vương, hiện nay đây, chưa nên rải súc dĩ sầu vào nghiên cứu bàn thảo này, mà chỉ nên tập trung tim Hiếu quan hề cảm bở khăng khít của thời kỳ này vì thói kỳ Hùng Vương, chủ yếu để biết thế kỳ Hùng Vương đã chăm dứt ra sao và để biết cục sông thì Hùng Vương sau đó đã biến điên ra sao.
HVQ_039_3_000130	Trong gian văn đề của thời kỳ Hùng Vương như chúng ta đã nêu lên, văn đề đầu và văn đề cuối, văn đề năm dài thời Hùng Vương và văn đề An Dương Vương, thật ra, trong bức nghiên cứu hiện nay, có thể coi như chỉ là một.
HVQ_039_3_000131	Chăm dở việc gì năm dài trong đó, thời kỳ Hùng Vương đã bắt đầu như gì?
HVQ_039_3_000132	Khi chúng ta khẳng định thời kỳ Hùng Vương là có thật, thì chúng ta khẳng định rằng có thật, khoảng cách dài 4 000 năm, một nền văn hóa bàn địa, một cỗ đồng nặng bát đá sông và đã tự phát triển trong thời kỳ Hùng Vương.
HVQ_039_3_000133	« 4 000 năm văn hiến », « 4 000 năm lịch sử »: chẳng có sứ trầm tội để giải định câu nói của miền dân gian đó đã có thể bao gì.
HVQ_039_3_000134	Nhưng với kết quả phân tích, chúng ta đã có thể quyết định rằng niên đại của văn hóa Phùng Nguyên là ít nhất khoảng 3 500 năm (sđi nói ít nhất vì Hồng Đảo …).
